Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),RxBt(V),Curr(A),Capa(mAh),Bat_(%),Ptch(rad),Roll(rad),Yaw(rad),FM,GPS,GSpd(kmh),Hdg(@),Alt(m),Sats,Rud,Ele,Thr,Ail,SA,SB,SC,SD,LSW,TxBat(V)
2021-08-03,17:37:58.270,-82,0,100,13,0,6,100,-78,100,13,19.1,11.9,274,52,0.42,-0.09,-0.59,0,12.608585 47.432426,58.1,-31.42,190,14,5,7,-15,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:37:58.570,-82,0,100,13,0,6,100,-78,100,13,19.1,11.9,274,52,0.42,-0.09,-0.59,0,12.608585 47.432426,58.1,-31.42,190,14,5,-4,-11,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:37:58.870,-83,0,100,13,0,6,100,-79,100,12,19.1,11.9,274,52,0.42,-0.09,-0.59,0,12.608747 47.432331,57.0,-31.37,191,14,2,7,-18,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:37:59.170,-83,0,100,13,0,6,100,-79,100,12,19.1,12.0,278,51,0.44,-0.10,-0.56,0,12.608747 47.432331,57.0,-31.37,191,14,2,7,-15,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:37:59.470,-82,0,100,13,0,6,100,-77,100,13,19.1,12.0,278,51,0.44,-0.10,-0.56,0,12.608747 47.432331,57.0,-31.37,191,14,2,7,-7,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:37:59.770,-82,0,100,13,0,6,100,-77,100,13,19.1,12.0,278,51,0.44,-0.10,-0.56,0,12.608880 47.432256,56.6,-31.28,192,14,0,7,-11,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:00.070,-82,0,100,12,0,6,100,-77,100,3,19.1,12.2,282,52,0.44,-0.10,-0.56,0,12.608880 47.432256,56.6,-31.28,192,14,-2,7,-15,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:00.370,-82,0,100,13,0,6,100,-78,100,13,19.1,12.2,282,52,0.46,-0.10,-0.56,0,12.608880 47.432256,56.6,-31.28,192,14,2,7,-18,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:00.670,-82,0,100,13,0,6,100,-78,100,13,19.1,12.2,282,52,0.46,-0.10,-0.56,0,12.608880 47.432256,56.6,-31.28,192,14,2,0,-15,-3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:00.970,-82,0,100,13,0,6,100,-78,100,13,19.1,12.2,282,52,0.46,-0.10,-0.56,0,12.609013 47.432185,56.1,-31.15,192,14,0,0,-15,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:01.270,-83,0,100,13,0,6,100,-78,100,12,19.1,11.9,285,52,0.46,-0.10,-0.55,0,12.609013 47.432185,56.1,-31.15,192,14,2,0,-11,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:01.570,-83,0,100,13,0,6,100,-78,100,12,19.1,11.9,285,52,0.46,-0.10,-0.55,0,12.609013 47.432185,56.1,-31.15,192,14,2,0,-15,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:01.870,-82,0,100,13,0,6,100,-76,100,13,19.1,11.9,285,52,0.46,-0.10,-0.55,0,12.609176 47.432103,57.5,-31.09,192,14,5,0,-11,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:02.170,-82,0,100,13,0,6,100,-76,100,13,19.1,12.6,289,51,0.46,-0.10,-0.55,0,12.609176 47.432103,57.5,-31.09,192,14,8,0,-11,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:02.470,-82,0,100,12,0,6,100,-78,100,12,19.1,12.6,289,51,0.45,-0.09,-0.54,0,12.609176 47.432103,57.5,-31.09,192,14,13,-4,-15,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:02.770,-82,0,100,12,0,6,100,-78,100,12,19.1,12.6,289,51,0.45,-0.09,-0.54,0,12.609176 47.432103,57.5,-31.09,192,14,10,-9,-15,6,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:03.070,-82,0,100,13,0,6,100,-77,100,13,19.1,12.6,289,51,0.45,-0.09,-0.54,0,12.609319 47.432031,59.9,-31.15,192,14,0,-9,8,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:03.370,-83,0,100,13,0,6,100,-79,100,12,19.1,12.1,293,51,0.45,-0.09,-0.54,0,12.609319 47.432031,59.9,-31.15,192,14,2,3,12,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:03.670,-83,0,100,13,0,6,100,-79,100,12,19.1,12.1,293,51,0.42,-0.11,-0.50,0,12.609319 47.432031,59.9,-31.15,192,14,2,27,12,20,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:03.970,-83,0,100,12,0,6,100,-78,100,12,19.1,12.1,293,51,0.42,-0.11,-0.50,0,12.609319 47.432031,59.9,-31.15,192,14,5,0,12,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:04.270,-83,0,100,12,0,6,100,-78,100,12,19.0,12.9,297,50,0.42,-0.11,-0.50,0,12.609465 47.431960,61.1,-31.03,193,14,8,0,12,3,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:04.570,-83,0,100,12,0,6,100,-78,100,12,19.0,12.9,297,50,0.44,-0.10,-0.49,0,12.609465 47.431960,61.1,-31.03,193,14,5,0,12,6,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:04.870,-83,0,100,12,0,6,100,-78,100,12,19.0,12.9,297,50,0.44,-0.10,-0.49,0,12.609465 47.431960,61.1,-31.03,193,14,2,7,12,6,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:05.170,-83,0,100,11,0,6,100,-78,100,12,19.0,12.9,297,50,0.44,-0.10,-0.49,0,12.609613 47.431889,61.9,-31.04,194,14,8,0,12,6,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:05.470,-83,0,100,11,0,6,100,-78,100,12,19.0,12.9,301,50,0.44,-0.10,-0.49,0,12.609613 47.431889,61.9,-31.04,194,14,5,-4,8,6,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:05.770,-83,0,100,11,0,6,100,-78,100,12,19.0,12.9,301,50,0.44,-0.10,-0.48,0,12.609613 47.431889,61.9,-31.04,194,14,8,0,16,3,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:06.070,-83,0,100,13,0,6,100,-78,100,12,19.0,12.9,301,50,0.44,-0.10,-0.48,0,12.609613 47.431889,61.9,-31.04,194,14,5,3,8,0,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:06.370,-83,0,100,13,0,6,100,-78,100,12,19.0,12.9,301,50,0.44,-0.10,-0.48,0,12.609793 47.431810,62.0,-30.87,195,14,2,3,12,3,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:06.670,-83,0,100,13,0,6,100,-78,100,12,19.0,12.8,305,50,0.44,-0.10,-0.48,0,12.609793 47.431810,62.0,-30.87,195,14,5,0,12,0,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:06.970,-83,0,100,11,0,6,100,-79,100,13,19.0,12.8,305,50,0.43,-0.11,-0.46,0,12.609793 47.431810,62.0,-30.87,195,14,0,3,8,3,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:07.270,-83,0,100,11,0,6,100,-79,100,13,19.0,12.8,305,50,0.43,-0.11,-0.46,0,12.609793 47.431810,62.0,-30.87,195,14,2,3,8,0,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:07.570,-84,0,100,12,0,6,100,-78,100,13,19.1,12.2,308,51,0.43,-0.11,-0.46,0,12.609948 47.431751,64.0,-30.71,197,14,2,3,16,3,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:07.870,-84,0,100,12,0,6,100,-78,100,13,19.1,12.2,308,51,0.44,-0.11,-0.44,0,12.609948 47.431751,64.0,-30.71,197,14,2,0,8,-3,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:08.170,-84,0,100,11,0,6,100,-78,100,13,19.1,12.2,308,51,0.44,-0.11,-0.44,0,12.609948 47.431751,64.0,-30.71,197,14,-2,0,12,-3,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:08.470,-84,0,100,11,0,6,100,-78,100,13,19.1,12.2,308,51,0.44,-0.11,-0.44,0,12.610136 47.431686,63.4,-30.59,198,14,-5,0,12,0,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:08.770,-84,0,100,11,0,6,100,-83,100,12,19.1,12.6,312,51,0.44,-0.11,-0.44,0,12.610136 47.431686,63.4,-30.59,198,14,0,-9,12,0,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:09.070,-85,0,100,11,0,6,100,-80,100,11,19.1,12.6,312,51,0.44,-0.12,-0.44,0,12.610136 47.431686,63.4,-30.59,198,14,0,0,12,0,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:09.370,-85,0,100,11,0,6,100,-80,100,11,19.1,12.6,312,51,0.44,-0.12,-0.44,0,12.610136 47.431686,63.4,-30.59,198,14,0,3,16,3,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:09.670,-86,0,100,12,0,6,100,-82,100,13,19.1,12.6,312,51,0.44,-0.12,-0.44,0,12.610294 47.431635,64.9,-30.54,199,14,2,3,12,-3,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:09.970,-86,0,100,12,0,6,100,-82,100,13,19.0,12.4,315,50,0.44,-0.12,-0.44,0,12.610294 47.431635,64.9,-30.54,199,14,2,0,8,3,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:10.270,-86,0,100,12,0,6,100,-82,100,13,19.0,12.4,315,50,0.44,-0.12,-0.44,0,12.610294 47.431635,64.9,-30.54,199,14,2,0,12,0,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:10.570,-87,0,100,11,0,6,100,-82,100,12,19.0,12.4,315,50,0.44,-0.12,-0.44,0,12.610487 47.431576,66.1,-30.50,199,14,0,-4,12,0,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:10.870,-87,0,100,11,0,6,100,-82,100,12,19.0,12.4,319,50,0.44,-0.12,-0.44,0,12.610487 47.431576,66.1,-30.50,199,14,0,-4,12,3,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:11.170,-87,0,100,11,0,6,100,-83,100,12,19.0,12.4,319,50,0.44,-0.12,-0.43,0,12.610487 47.431576,66.1,-30.50,199,14,2,-4,12,6,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:11.470,-87,0,100,11,0,6,100,-83,100,12,19.0,12.4,319,50,0.44,-0.12,-0.43,0,12.610487 47.431576,66.1,-30.50,199,14,2,0,12,6,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:11.770,-88,0,100,13,0,6,100,-86,100,11,19.0,12.4,319,50,0.44,-0.12,-0.43,0,12.610653 47.431527,67.3,-30.44,200,14,0,0,12,6,1,-1,-1,-1,0x0000000000000000,4.1
2021-08-03,17:38:12.070,-89,0,100,0,0,6,100,-82,100,12,19.1,12.7,323,51,0.44,-0.12,-0.43,0,12.610653 47.431527,67.3,-30.44,200,14,2,3,12,6,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:12.370,-89,0,100,0,0,6,100,-82,100,12,19.1,12.7,323,51,0.42,-0.11,-0.43,0,12.610653 47.431527,67.3,-30.44,200,14,8,0,12,6,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:12.670,-90,0,100,8,0,6,100,-86,100,11,19.1,12.7,323,51,0.42,-0.11,-0.43,0,12.610819 47.431482,67.6,-30.37,200,14,0,-4,16,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:12.970,-90,0,100,8,0,6,100,-86,100,11,19.0,12.8,327,50,0.42,-0.11,-0.43,0,12.610819 47.431482,67.6,-30.37,200,14,-8,3,16,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:13.270,-91,0,100,8,0,6,100,-88,100,10,19.0,12.8,327,50,0.42,-0.11,-0.41,0,12.610819 47.431482,67.6,-30.37,200,14,-5,-9,12,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:13.570,-91,0,100,8,0,6,100,-88,100,10,19.0,12.8,327,50,0.42,-0.11,-0.41,0,12.610819 47.431482,67.6,-30.37,200,14,-5,-4,12,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:13.870,-91,0,100,11,0,6,100,-85,100,11,19.0,12.8,327,50,0.42,-0.11,-0.41,0,12.611023 47.431435,68.4,-30.20,200,14,-2,0,12,-3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:14.170,-91,0,100,11,0,6,100,-85,100,11,19.0,12.8,331,50,0.42,-0.11,-0.41,0,12.611023 47.431435,68.4,-30.20,200,14,-5,-4,12,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:14.470,-91,0,100,10,0,6,100,-86,100,11,19.0,12.8,331,50,0.42,-0.10,-0.42,0,12.611023 47.431435,68.4,-30.20,200,14,-5,-4,4,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:14.770,-91,0,100,6,0,6,100,-88,100,9,19.0,12.8,331,50,0.42,-0.10,-0.42,0,12.611023 47.431435,68.4,-30.20,200,14,-5,-4,12,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:15.070,-91,0,100,6,0,6,100,-88,100,9,19.0,12.8,331,50,0.42,-0.10,-0.42,0,12.611193 47.431401,68.4,-30.15,201,14,2,0,16,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:15.370,-91,0,100,6,0,6,100,-88,100,9,19.0,12.6,335,50,0.42,-0.09,-0.42,0,12.611193 47.431401,68.4,-30.15,201,14,0,0,12,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:15.670,-91,0,100,3,0,6,100,-86,100,10,19.0,12.6,335,50,0.42,-0.09,-0.42,0,12.611193 47.431401,68.4,-30.15,201,14,46,-13,32,-7,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:15.970,-91,0,100,3,0,6,100,-86,100,10,19.0,12.6,335,50,0.42,-0.09,-0.42,0,12.611396 47.431369,68.2,-30.06,202,14,-2,0,24,-10,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:16.270,-91,0,100,10,0,6,100,-85,100,11,19.0,13.2,339,50,0.42,-0.09,-0.42,0,12.611396 47.431369,68.2,-30.06,202,14,-5,0,24,-10,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:16.570,-91,0,100,10,0,6,100,-85,100,11,19.0,13.2,339,50,0.42,-0.11,-0.37,0,12.611396 47.431369,68.2,-30.06,202,14,2,0,20,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:16.870,-91,0,100,10,0,6,100,-85,100,10,19.0,13.2,339,50,0.42,-0.11,-0.37,0,12.611396 47.431369,68.2,-30.06,202,14,13,0,32,-7,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:17.170,-91,0,100,10,0,6,100,-85,100,10,19.0,13.2,339,50,0.42,-0.11,-0.37,0,12.611561 47.431348,66.2,-29.91,202,14,13,0,40,-14,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:17.470,-92,0,100,9,0,6,100,-87,100,11,19.0,13.3,342,49,0.42,-0.14,-0.34,0,12.611561 47.431348,66.2,-29.91,202,14,2,0,48,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:17.770,-91,0,100,11,0,6,100,-88,100,9,19.0,13.3,342,49,0.42,-0.14,-0.34,0,12.611561 47.431348,66.2,-29.91,202,14,2,19,52,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:18.070,-91,0,100,11,0,6,100,-88,100,9,19.0,13.3,342,49,0.42,-0.14,-0.34,0,12.611725 47.431343,65.5,-29.73,203,11,2,11,40,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:18.370,-91,0,100,10,0,6,100,-86,100,11,18.9,13.6,347,48,0.42,-0.14,-0.34,0,12.611725 47.431343,65.5,-29.73,203,11,2,15,44,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:18.670,-91,0,100,10,0,6,100,-86,100,11,18.9,13.6,347,48,0.45,-0.13,-0.34,0,12.611725 47.431343,65.5,-29.73,203,11,0,3,48,-3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:18.970,-91,0,100,9,0,6,100,-86,100,10,18.9,13.6,347,48,0.45,-0.13,-0.34,0,12.611725 47.431343,65.5,-29.73,203,11,0,0,48,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:19.270,-91,0,100,9,0,6,100,-86,100,10,18.9,13.6,347,48,0.45,-0.13,-0.34,0,12.611922 47.431301,65.6,-30.21,204,11,2,0,56,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:19.570,-91,0,100,10,0,6,100,-86,100,11,19.0,13.6,351,49,0.45,-0.13,-0.34,0,12.611922 47.431301,65.6,-30.21,204,11,2,3,52,-3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:19.870,-91,0,100,10,0,6,100,-86,100,11,19.0,13.6,351,49,0.46,-0.13,-0.34,0,12.611922 47.431301,65.6,-30.21,204,11,2,3,56,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:20.170,-91,0,100,10,0,6,100,-86,100,11,19.0,13.6,351,49,0.46,-0.13,-0.34,0,12.611922 47.431301,65.6,-30.21,204,11,2,3,52,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:20.470,-91,0,100,5,0,6,100,-87,100,10,19.0,13.6,351,49,0.46,-0.13,-0.34,0,12.612078 47.431280,63.2,-30.01,206,11,0,0,52,-3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:20.770,-92,0,100,9,0,6,100,-86,100,11,18.9,13.6,355,48,0.45,-0.13,-0.34,0,12.612078 47.431280,63.2,-30.01,206,11,-2,0,52,-3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:21.070,-92,0,100,9,0,6,100,-86,100,11,18.9,13.6,355,48,0.45,-0.13,-0.34,0,12.612078 47.431280,63.2,-30.01,206,11,0,-4,52,-3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:21.370,-91,0,100,10,0,6,100,-86,100,10,18.9,13.6,355,48,0.45,-0.13,-0.34,0,12.612273 47.431236,65.5,-30.26,208,11,0,0,56,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:21.670,-91,0,100,10,0,6,100,-86,100,10,19.0,13.1,359,49,0.45,-0.13,-0.34,0,12.612273 47.431236,65.5,-30.26,208,11,2,3,52,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:21.970,-91,0,100,10,0,6,100,-85,100,11,19.0,13.1,359,49,0.45,-0.14,-0.35,0,12.612273 47.431236,65.5,-30.26,208,11,2,0,52,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:22.270,-91,0,100,10,0,6,100,-85,100,11,19.0,13.1,359,49,0.45,-0.14,-0.35,0,12.612273 47.431236,65.5,-30.26,208,11,8,-4,56,17,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:22.570,-90,0,100,9,0,6,100,-85,100,11,19.0,13.1,359,49,0.45,-0.14,-0.35,0,12.612434 47.431193,65.8,-30.41,210,11,2,-4,68,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:22.870,-90,0,100,9,0,6,100,-85,100,11,18.9,13.6,363,48,0.45,-0.14,-0.35,0,12.612434 47.431193,65.8,-30.41,210,11,2,-13,80,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:23.170,-91,0,100,8,0,6,100,-85,100,11,18.9,13.6,363,48,0.45,-0.11,-0.36,0,12.612434 47.431193,65.8,-30.41,210,11,2,0,80,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:23.470,-90,0,100,6,0,6,100,-86,100,11,18.9,13.6,363,48,0.45,-0.11,-0.36,0,12.612623 47.431137,64.4,-30.49,213,12,0,7,84,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:23.770,-90,0,100,6,0,6,100,-86,100,11,18.9,14.4,367,48,0.45,-0.11,-0.36,0,12.612623 47.431137,64.4,-30.49,213,12,0,27,76,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:24.070,-90,0,100,3,0,6,100,-85,100,11,18.9,14.4,367,48,0.44,-0.10,-0.37,0,12.612623 47.431137,64.4,-30.49,213,12,0,15,72,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:24.370,-90,0,100,3,0,6,100,-85,100,11,18.9,14.4,367,48,0.44,-0.10,-0.37,0,12.612623 47.431137,64.4,-30.49,213,12,0,0,76,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:24.670,-90,0,100,3,0,6,100,-85,100,11,18.9,14.4,367,48,0.44,-0.10,-0.37,0,12.612781 47.431088,64.5,-30.55,215,14,-2,0,72,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:24.970,-89,0,100,11,0,6,100,-84,100,10,18.9,14.2,372,48,0.44,-0.10,-0.37,0,12.612781 47.431088,64.5,-30.55,215,14,0,-4,72,-3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:25.270,-89,0,100,11,0,6,100,-84,100,10,18.9,14.2,372,48,0.47,-0.11,-0.38,0,12.612781 47.431088,64.5,-30.55,215,14,0,-4,76,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:25.570,-89,0,100,11,0,6,100,-85,100,11,18.9,14.2,372,48,0.47,-0.11,-0.38,0,12.612781 47.431088,64.5,-30.55,215,14,0,-9,76,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:25.870,-89,0,100,11,0,6,100,-85,100,11,18.9,14.2,372,48,0.47,-0.11,-0.38,0,12.612940 47.431040,65.4,-30.51,217,14,2,-4,76,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:26.170,-88,0,100,11,0,6,100,-83,100,12,18.9,14.0,376,48,0.45,-0.12,-0.39,0,12.612940 47.431040,65.4,-30.51,217,14,0,7,72,-3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:26.470,-89,0,100,10,0,6,100,-84,100,11,18.9,14.0,376,48,0.45,-0.12,-0.39,0,12.612940 47.431040,65.4,-30.51,217,14,2,15,72,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:26.770,-89,0,100,10,0,6,100,-84,100,11,18.9,14.0,376,48,0.45,-0.12,-0.39,0,12.613132 47.430985,65.1,-30.45,220,14,2,0,76,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:27.070,-89,0,100,11,0,6,100,-84,100,10,18.9,13.8,380,48,0.45,-0.12,-0.39,0,12.613132 47.430985,65.1,-30.45,220,14,2,3,72,6,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:27.370,-89,0,100,11,0,6,100,-84,100,10,18.9,13.8,380,48,0.47,-0.11,-0.39,0,12.613132 47.430985,65.1,-30.45,220,14,2,11,76,10,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:27.670,-88,0,100,10,0,6,100,-84,100,11,18.9,13.8,380,48,0.47,-0.11,-0.39,0,12.613132 47.430985,65.1,-30.45,220,14,5,0,76,10,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:27.970,-88,0,100,10,0,6,100,-84,100,11,18.9,13.8,380,48,0.47,-0.11,-0.39,0,12.613290 47.430938,64.3,-30.47,222,14,5,3,72,10,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:28.270,-88,0,100,10,0,6,100,-83,100,12,18.9,14.2,384,47,0.47,-0.09,-0.39,0,12.613290 47.430938,64.3,-30.47,222,14,2,3,72,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:28.570,-88,0,100,10,0,6,100,-83,100,12,18.9,14.2,384,47,0.47,-0.09,-0.39,0,12.613290 47.430938,64.3,-30.47,222,14,0,0,76,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:28.870,-88,0,100,9,0,6,100,-82,100,12,18.9,14.2,384,47,0.47,-0.09,-0.39,0,12.613450 47.430889,65.8,-30.51,224,14,2,0,76,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:29.170,-88,0,100,12,0,6,100,-83,100,12,18.9,13.5,388,48,0.47,-0.09,-0.39,0,12.613450 47.430889,65.8,-30.51,224,14,2,0,76,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:29.470,-88,0,100,12,0,6,100,-83,100,12,18.9,13.5,388,48,0.47,-0.10,-0.38,0,12.613450 47.430889,65.8,-30.51,224,14,2,0,80,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:29.770,-88,0,100,12,0,6,100,-83,100,12,18.9,13.5,388,48,0.47,-0.10,-0.38,0,12.613450 47.430889,65.8,-30.51,224,14,2,0,76,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:30.070,-88,0,100,10,0,6,100,-80,100,0,18.9,13.5,388,48,0.47,-0.10,-0.38,0,12.613643 47.430832,64.7,-30.49,225,14,0,0,76,0,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:30.370,-88,0,100,10,0,6,100,-80,100,0,18.9,13.7,392,48,0.47,-0.10,-0.38,0,12.613643 47.430832,64.7,-30.49,225,14,0,-4,76,3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:30.670,-87,0,100,11,0,6,100,-83,100,11,18.9,13.7,392,48,0.48,-0.11,-0.38,0,12.613643 47.430832,64.7,-30.49,225,14,0,-4,80,-3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:30.970,-87,0,100,11,0,6,100,-83,100,11,18.9,13.7,392,48,0.48,-0.11,-0.38,0,12.613643 47.430832,64.7,-30.49,225,14,0,-4,80,-3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:31.270,-87,0,100,10,0,6,100,-83,100,12,18.9,13.7,392,48,0.48,-0.11,-0.38,0,12.613798 47.430793,62.5,-30.36,226,14,2,-9,76,-7,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:31.570,-87,0,100,10,0,6,100,-83,100,12,18.9,14.0,397,48,0.46,-0.12,-0.39,0,12.613798 47.430793,62.5,-30.36,226,14,0,0,76,-7,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:31.870,-88,0,100,10,0,6,100,-82,100,12,18.9,14.0,397,48,0.46,-0.12,-0.39,0,12.613798 47.430793,62.5,-30.36,226,14,2,0,76,-3,1,-1,-1,-1,0x0000000000000000,4.2
2021-08-03,17:38:32.170,-87,0,100,10,0,6,100,-82,100,12,18.9,14.0,397,48,0.46,-0.12,-0.39,0,12.613984 47.430747,62.7,-30.32,227,14,-2,0,76,0,1,-1,-1,-1,0x0000000000000000,4.2
